Username,Team,Age_Range,Gender,Grade,Travel_Time,Special_Feature,Password
12335,Mobilicorpus,40-49,Male,E,0-29,,qjxsrru
18342,Sonorus,50-59,Female,E,30-59,,hrznidf
21863,Sonorus,40-49,,E,60-89,,rxmkdsb
22679,Defodio,50-59,Male,E,30-59,,uabrzrb
19345,Defodio,40-49,Male,E,0-29,,agesuuh
26156,Impedimenta,<20,Female,E,0-29,,ofbjcvt
15162,Impedimenta,20-29,Female,E,120-149,,abiajpy
50610,Confringo,60>,Female,E,120-149,,vhybdjw
23933,Sonorus,20-29,Female,E,180+,,dzeilbu
23710,Sonorus,50-59,Female,E,180+,,foxduyd
22125,Aparecium,50-59,Male,E,30-59,,nlkaqcy
11201,Aparecium,40-49,Male,E,60-89,,skaqaef
14575,Imperio,40-49,Male,E,0-29,,tgschba
28280,Specialis Revelio,50-59,Female,E,120-149,,xbtjclz
10775,Specialis Revelio,50-59,Female,E,0-29,,sxanhfu
27264,Specialis Revelio,50-59,Female,E,180+,,mubpwhj
14667,Specialis Revelio,50-59,Female,E,120-149,,pafwwjp
13086,Mobilicorpus,40-49,Female,E,60-89,,kofemap
20923,Locomotor Mortis,50-59,Female,E,150-179,,xlridfr
17700,Avada Kedavra,20-29,Female,E,30-59,,jonjtwm
18842,Avada Kedavra,40-49,Female,E,60-89,,dwkxaxy
15208,Liberacorpus,20-29,Female,E,60-89,,kyjgggi
20344,Locomotor Mortis,20-29,Male,E,180+,,zxllmvv
25653,Locomotor Mortis,50-59,Male,E,0-29,,hedqmon
26824,Mobilicorpus,40-49,,E,180+,,sabtmfl
26826,Mobilicorpus,30-39,Female,E,30-59,,hwecfdc
27348,Mobilicorpus,50-59,Male,E,30-59,,bsvlgyc
23748,Aparecium,20-29,Male,E,60-89,,criljzs
17069,Mobilicorpus,20-29,Male,E,180+,,gpktbax
17615,Mobilicorpus,40-49,Male,E,120-149,,bhnbuzr
17918,Mobilicorpus,20-29,Male,E,120-149,,srkjfye
19314,Mobilicorpus,20-29,Male,E,30-59,,awwxzyq
19820,Mobilicorpus,30-39,Male,E,30-59,,zgzmkad
20129,Mobilicorpus,40-49,Male,E,60-89,,aqxyjff
22336,Mobilicorpus,30-39,Male,E,120-149,,rbzhadd
23172,Mobilicorpus,20-29,Male,E,150-179,,jebsbfn
23628,Mobilicorpus,20-29,Male,E,0-29,,mhpxcxm
24747,Mobilicorpus,20-29,Male,E,90-119,,mzafhzr
26577,Mobilicorpus,40-49,,E,30-59,,eshoull
26819,Mobilicorpus,20-29,Female,E,180+,,akpmdlf
28253,Mobilicorpus,20-29,Male,E,90-119,,zfdrgxy
15303,Mobilicorpus,40-49,Male,E,60-89,,iaobtmr
50092,Mobilicorpus,30-39,Male,E,30-59,,gouzveo
24240,Nox,20-29,Female,E,90-119,,yamqhxy
15144,Specialis Revelio,20-29,Female,E,120-149,,znrgnro
16730,Mobilicorpus,30-39,Male,E,150-179,,kkcjdvz
22466,Mobilicorpus,20-29,Male,E,30-59,,pefiuux
20349,Specialis Revelio,20-29,Female,E,30-59,,veymouc
14710,Confringo,40-49,Male,E,90-119,,itxwwgn
17192,Confringo,20-29,Male,E,180+,,tqliahj
19281,Confringo,30-39,Male,E,30-59,,xppsedu
19434,Confringo,50-59,Male,E,0-29,,jiwvexx
24745,Confringo,20-29,Male,E,150-179,,kffguvj
25038,Confringo,20-29,Male,E,0-29,,qrbtwmm
28508,Confringo,40-49,Female,E,0-29,,ktzbgjy
13291,Mobilicorpus,30-39,Female,E,60-89,,yvjjezl
21972,Mobilicorpus,20-29,Female,E,30-59,,ovunzxz
10371,Mobilicorpus,40-49,Female,E,0-29,,nejisxq
50311,Mobilicorpus,30-39,Female,E,0-29,,hcijney
16766,Locomotor Mortis,60>,Male,E,30-59,,meebkpd
28317,Liberacorpus,30-39,Male,E,0-29,,jrlyceo
24343,Confringo,50-59,Female,E,0-29,,sainlev
25992,Mobilicorpus,20-29,Male,E,60-89,,awtoigc
26461,Deprimo,20-29,Male,E,60-89,,gppgokw
21010,Meteolojinx Recanto,60>,Female,E,0-29,,rugcvnd
13137,Impedimenta,30-39,Male,E,30-59,,sizrbif
15285,Impedimenta,20-29,Male,E,180+,,viskizx
21020,Wingardium Leviosa,50-59,Female,E,90-119,,bzmvpio
25708,Deprimo,20-29,Male,E,30-59,,vcozsam
25605,Deprimo,20-29,Male,E,30-59,,temmkkf
18232,Impedimenta,30-39,Female,E,30-59,,kkgjuby
20670,Impedimenta,30-39,Male,E,0-29,,wxpiyaa
28237,Aparecium,60>,Female,E,150-179,,jkxpgii
21947,Meteolojinx Recanto,50-59,Female,E,180+,,kbouxtu
23090,Meteolojinx Recanto,30-39,Male,E,0-29,,chdxbse
15893,Defodio,30-39,Male,E,150-179,,yvpnnus
12678,Defodio,30-39,Male,E,30-59,,mfvlyes
25734,Defodio,50-59,Male,E,90-119,,gdxixkf
23335,Defodio,50-59,Female,E,180+,,dzfwnmq
27963,Defodio,30-39,Female,E,120-149,,haunzug
15881,Meteolojinx Recanto,20-29,Male,E,60-89,,cwfmguv
10115,Meteolojinx Recanto,50-59,Female,E,0-29,,xfkyymk
15656,Meteolojinx Recanto,40-49,Female,E,0-29,,dgfjocj
22298,Deprimo,30-39,Male,E,150-179,,fbfpklx
18918,Impedimenta,20-29,Female,E,120-149,,saaouvf
24344,Impedimenta,40-49,,E,150-179,,jlejjzy
27170,Impedimenta,60>,Male,E,90-119,,hqkyhzy
12545,Impedimenta,60>,Male,E,90-119,,umunpdj
12047,Confringo,50-59,Female,E,120-149,,uvfswlx
21709,Confringo,20-29,Female,E,150-179,,rnbqang
22014,Confringo,20-29,Female,E,120-149,,mpseaps
16295,Confringo,60>,Male,E,30-59,,rdrmhle
24274,Confringo,40-49,Female,E,120-149,,amffozc
12793,Duro,50-59,Female,E,60-89,,oajvmxw
20229,Duro,20-29,Male,E,60-89,,erzhbep
17158,Duro,20-29,Female,E,120-149,,vtlrofl
19175,Duro,20-29,Male,E,180+,,ugejzkk
24273,Duro,20-29,Male,E,180+,,zupfhbw
16678,Mobilicorpus,50-59,Male,E,0-29,,qqbpkxw
16818,Fidelius Charm,30-39,Male,E,60-89,,amtuace
21874,Fidelius Charm,30-39,Male,E,120-149,,acyxfzr
21880,Fidelius Charm,20-29,Male,E,30-59,,xufxpiz
18830,Mobilicorpus,20-29,Male,E,30-59,,fmvdjkb
14520,Mobilicorpus,20-29,Male,E,0-29,,rtdsowh
15122,Duro,30-39,Male,E,30-59,,khozgbb
13501,Duro,20-29,Female,E,180+,,wscapzs
18813,Confringo,20-29,Male,E,60-89,,ufojeqb
10986,Mobilicorpus,50-59,Female,E,0-29,,clkghpb
15265,Defodio,30-39,Male,E,150-179,,lvwjjgw
12650,Defodio,30-39,Male,E,150-179,,omfanor
12951,Defodio,30-39,Female,E,0-29,,eacazdp
28788,Defodio,40-49,Female,E,0-29,,lieffag
16509,Mobilicorpus,30-39,Male,E,120-149,,mnzgbid
15307,Defodio,30-39,Female,E,0-29,,jwwmxdn
16716,Defodio,30-39,Female,E,120-149,,adunwmm
50066,Defodio,30-39,Male,E,30-59,,rsefvls
50074,Liberacorpus,30-39,Male,E,60-89,,qupbpkp
20775,Aparecium,50-59,Male,E,30-59,,eqgaryo
19162,Liberacorpus,20-29,Female,E,60-89,,gbyglgq
21228,Duro,50-59,Female,E,150-179,,svvtqyg
27951,Duro,50-59,Female,E,120-149,,cckfjvm
26993,Fidelius Charm,40-49,Male,E,30-59,,azbwtco
20356,Locomotor Mortis,20-29,Male,E,30-59,,ogatwet
13387,Locomotor Mortis,50-59,Female,E,60-89,,fufgozh
17645,Mobilicorpus,50-59,Female,E,120-149,,jyrgzfa
19648,Defodio,50-59,Male,E,0-29,,efbhaps
23894,Impedimenta,20-29,Male,E,0-29,,kvfpilj
28084,Confringo,40-49,,E,0-29,,ybtvlae
15838,Mobilicorpus,30-39,Female,E,0-29,,ojoybdg
15720,Sonorus,30-39,Female,E,120-149,,knhphxd
18392,Locomotor Mortis,50-59,Female,E,60-89,,xdnbgvu
17342,Protego Totalum,20-29,Female,E,90-119,,zldrdeh
24654,Impedimenta,40-49,Female,E,30-59,,rlkjjvn
19282,Confringo,20-29,Female,E,60-89,,wjllbxc
11052,Sonorus,50-59,Male,E,60-89,,gdnpjnz
17140,Aparecium,50-59,Female,E,0-29,,fwzbnth
18835,Liberacorpus,60>,Female,E,90-119,,eyhkmam
14001,Imperio,40-49,Female,E,90-119,,jlcldvi
13727,Confringo,50-59,Male,E,30-59,,lduvgtr
17015,Locomotor Mortis,30-39,Male,E,0-29,,eprfufk
25429,Locomotor Mortis,50-59,Female,E,60-89,,eyebcxy
28614,Locomotor Mortis,40-49,Male,E,120-149,,rzboiys
50423,Aparecium,30-39,Male,E,180+,,ualeofv
16717,Mobilicorpus,30-39,Male,E,60-89,,xaairtv
22191,Mobilicorpus,20-29,Male,E,60-89,,nwptbbc
18825,Mobilicorpus,20-29,Male,E,0-29,,fykkgee
22311,Mobilicorpus,20-29,Female,E,120-149,,yxifkln
23259,Mobilicorpus,30-39,Female,E,0-29,,nhaehij
24307,Mobilicorpus,30-39,Male,E,60-89,,pzfpmix
17771,Confringo,40-49,,E,0-29,,qfavggz
14242,Specialis Revelio,40-49,,E,30-59,,jhbmzhh
19405,Confringo,20-29,Female,E,180+,,gjxtejr
19818,Confringo,20-29,Male,E,0-29,,vsfahll
20364,Mobilicorpus,20-29,Male,E,60-89,,ymmsdqa
21569,Mobilicorpus,40-49,Male,E,30-59,,ligvfvs
26481,Mobilicorpus,20-29,Male,E,120-149,,ydtqgtl
23976,Impedimenta,20-29,Male,E,90-119,,yuatxzw
21749,Defodio,50-59,Female,E,30-59,,kbeuafz
10430,Impedimenta,40-49,Female,E,0-29,,oqauunf
18221,Impedimenta,30-39,Female,E,60-89,,qzriwnb
15200,Defodio,20-29,Female,E,30-59,,zijdiho
24323,Impedimenta,20-29,Female,E,90-119,,ighjdtw
13898,Confringo,40-49,Female,E,60-89,,xzpjmjm
17832,Confringo,20-29,Female,E,120-149,,tefybcq
19842,Confringo,20-29,Female,E,180+,,gvsquip
12714,Confringo,20-29,Male,E,150-179,,vedrhmv
15514,Confringo,40-49,Male,E,150-179,,jaaznsq
50155,Confringo,30-39,Female,E,150-179,,escjnup
20028,Duro,30-39,Male,E,180+,,xiumnln
20724,Duro,40-49,Male,E,30-59,,equdxey
19152,Mobilicorpus,50-59,Female,E,90-119,,atrysea
23732,Mobilicorpus,50-59,Female,E,150-179,,lsotdqv
16156,Fidelius Charm,50-59,Female,E,150-179,,lkbyemk
18455,Fidelius Charm,30-39,Male,E,0-29,,bnzjenq
22134,Mobilicorpus,50-59,Male,E,180+,,apkeexo
11942,Mobilicorpus,60>,Male,E,180+,,jhdrebb
20419,Defodio,50-59,Female,E,150-179,,rnljpxt
23512,Liberacorpus,20-29,Female,E,120-149,,ybcosvt
50550,Liberacorpus,60>,Male,E,120-149,,sdglmel
19873,Fidelius Charm,60>,Male,E,30-59,,djjjbbq
21266,Mobilicorpus,50-59,Female,E,60-89,,hiwrrim
12737,Fidelius Charm,20-29,Female,E,150-179,,qaidxky
13678,Defodio,40-49,Female,E,150-179,,chwgopx
25897,Deprimo,20-29,Male,E,90-119,,fvihitg
23020,Aparecium,50-59,Female,E,150-179,,jzokbbe
21063,Liberacorpus,30-39,Female,E,60-89,,obmffph
15322,Liberacorpus,20-29,Male,E,120-149,,gvceqrr
20738,Liberacorpus,50-59,Male,E,30-59,,kwvmear
23813,Locomotor Mortis,50-59,Female,E,0-29,,qdyxtjc
19095,Mobilicorpus,30-39,Male,E,60-89,,iwdekxp
19106,Specialis Revelio,50-59,Female,E,180+,,pyewokn
19729,Confringo,30-39,Female,E,120-149,,peuazta
20416,Impedimenta,30-39,Male,E,30-59,,dqkzxiy
24352,Impedimenta,20-29,Male,E,180+,,uzyfyjq
27343,Deprimo,50-59,Female,E,120-149,,itojlzg
13735,Defodio,40-49,Female,E,30-59,,zzafnoh
23229,Defodio,50-59,Female,E,90-119,,smflxxs
20739,Confringo,50-59,Female,E,90-119,,cdysbjh
19416,Confringo,30-39,Male,E,120-149,,jytqkzm
26259,Confringo,50-59,Male,E,180+,,opqmzws
17586,Duro,20-29,Female,E,30-59,,fvtjvit
21577,Fidelius Charm,30-39,Male,E,0-29,,zmimyhn
12642,Locomotor Mortis,40-49,Male,E,30-59,,lyrdgji
50560,Reducto,60>,Male,E,0-29,,iymlxwk
15195,Liberacorpus,30-39,Male,E,180+,,nxxbuva
12234,Mobilicorpus,50-59,Female,E,60-89,,kalyhzt
26428,Meteolojinx Recanto,50-59,Female,E,60-89,,rzwkoun
28101,Defodio,30-39,Male,E,30-59,,daekbqa
23021,Defodio,60>,Male,E,60-89,,qgpppnd
50177,Defodio,30-39,Female,E,150-179,,hkalise
18570,Locomotor Mortis,40-49,Male,E,60-89,,pndipsm
17707,Liberacorpus,30-39,Male,E,60-89,,oqgwjxs
25938,Mobilicorpus,50-59,Female,E,30-59,,cojqrdl
13358,Specialis Revelio,60>,Male,E,30-59,,bmzlntd
17190,Confringo,20-29,Female,E,30-59,,mejmtlv
10522,Defodio,50-59,Female,E,180+,,pxgaxsl
15109,Confringo,30-39,Female,E,120-149,,szdmitq
18089,Mobilicorpus,40-49,,E,60-89,,ppntzyp
13280,Defodio,60>,Male,E,180+,,eoytlab
11391,Defodio,40-49,Female,E,60-89,,gtcykwx
13950,Impedimenta,60>,Female,E,60-89,,mjjialk
15566,Impedimenta,40-49,Female,E,0-29,,toxzdsq
15345,Confringo,30-39,Female,E,0-29,,ebyrhix
19046,Defodio,50-59,Male,E,60-89,,cdcrahw
22876,Imperio,20-29,Female,E,60-89,,vreuqek
26466,Mobilicorpus,50-59,Female,E,30-59,,rrilftd
23149,Reducto,40-49,Female,E,30-59,,khawkze
16776,Confringo,40-49,Male,E,120-149,,glkwxkn
18337,Locomotor Mortis,60>,Male,E,0-29,,hucbmgd
21711,Defodio,40-49,Female,E,60-89,,assmhyc
25759,Sonorus,40-49,Female,E,90-119,,rzezqaw
11312,Locomotor Mortis,60>,Male,E,0-29,,uwovtqw
19319,Deprimo,50-59,Male,E,30-59,,azyrnzu
50039,Deprimo,50-59,Male,E,0-29,,gbaotnh
13679,Meteolojinx Recanto,40-49,Male,E,180+,,ilgsmbd
23991,Meteolojinx Recanto,50-59,Female,E,180+,,zkfwlmb
25774,Aparecium,60>,Female,E,60-89,,yxttfsc
21133,Avada Kedavra,60>,Female,E,150-179,,kjhtgdh
16968,Mobilicorpus,20-29,Male,E,150-179,,zaesdzk
22114,Locomotor Mortis,50-59,Male,E,60-89,,ftkldlk
20388,Aparecium,50-59,Female,E,180+,,jmgjgge
18739,Liberacorpus,60>,Female,E,0-29,,lxxynif
18560,Duro,60>,Female,E,150-179,,ycexqbi
19299,Confringo,60>,Female,E,90-119,,shccwvw
22284,Deprimo,40-49,,E,30-59,,lfntuyt
10495,Confringo,50-59,Male,E,180+,,nsuyyad
19810,Liberacorpus,50-59,Female,E,0-29,,ketmpve
13231,Locomotor Mortis,60>,Female,E,180+,,ocwdrnk
19716,Confringo,30-39,Male,E,180+,,ooitiws
13146,Confringo,40-49,Female,E,30-59,,bxwzxig
23371,Meteolojinx Recanto,50-59,Female,E,60-89,,opbrnwr
18164,Protego Totalum,60>,Female,E,30-59,,nnrelzy
20026,Impedimenta,40-49,Female,E,120-149,,rnckhdq
20654,Aparecium,50-59,Male,E,0-29,,oyrcnmb
25817,Defodio,20-29,Male,E,90-119,,ayajcsw
26567,Duro,40-49,Male,E,0-29,,yrivyea
11606,Confringo,60>,Female,E,180+,,rxohulc
20653,Duro,40-49,Male,E,0-29,,nstlzhg
13431,Imperio,40-49,Female,E,60-89,,ecyettm
28504,Mobilicorpus,30-39,Female,E,120-149,,dbgffms
13077,Mobilicorpus,40-49,Female,E,0-29,,nfvzpia
27476,Liberacorpus,50-59,Male,E,120-149,,aqllzzl
18066,Duro,60>,Female,E,180+,,tuoqnfm
23115,Meteolojinx Recanto,30-39,Female,E,180+,,zudmfna
25777,Specialis Revelio,50-59,Female,E,150-179,,nxhyykk
25744,Liberacorpus,50-59,Female,E,90-119,,uvapkdw
14246,Duro,40-49,Female,E,150-179,,cuvnynu
14204,Impedimenta,50-59,Female,E,150-179,,yvtcrjt
13609,Defodio,60>,Female,E,180+,,rqbgagt
21506,Mobilicorpus,50-59,Female,E,180+,,qewgdlt
50109,Liberacorpus,30-39,Male,E,150-179,,wjigocr
24117,Liberacorpus,50-59,Female,E,180+,,vgqfvut
18128,Liberacorpus,60>,Female,E,30-59,,bzrxzlv
16590,Confringo,20-29,Female,E,120-149,,obuvnly
13537,Confringo,30-39,Female,E,60-89,,ljuvsxk
28708,Confringo,50-59,Male,E,30-59,,vptffii
20971,Confringo,30-39,Female,E,150-179,,zvujbiw
10002,Sonorus,60>,Female,E,60-89,,eytpdfd
25629,Mobilicorpus,<20,Male,E,30-59,,chlokwb
25880,Mobilicorpus,40-49,Male,E,150-179,,nxcqkqn
19435,Duro,60>,Female,E,180+,,gmynacx
20035,Mobilicorpus,50-59,Male,E,60-89,,sfnrowl
10031,Confringo,60>,Female,E,30-59,,vevtgtr
27333,Confringo,40-49,Male,E,30-59,,psmrzpv
18069,Locomotor Mortis,60>,Female,E,0-29,,debcoqx
18207,Confringo,20-29,Male,E,180+,,urstlht
21175,Meteolojinx Recanto,50-59,Female,E,60-89,,qscxnzq
15074,Liberacorpus,40-49,Male,E,30-59,,fzyobtn
24423,Aparecium,50-59,Female,E,120-149,,cpmmjwr
18190,Confringo,20-29,Male,E,180+,,aorcpoj
26202,Defodio,50-59,Female,E,60-89,,mevqfhg
50589,Mobilicorpus,60>,Female,E,180+,,hdeqbex
13742,Mobilicorpus,50-59,Male,E,180+,,xnrnqrt
23569,Mobilicorpus,20-29,Male,E,60-89,,mubnype
19353,Mobilicorpus,50-59,Male,E,60-89,,scclxpi
18874,Mobilicorpus,40-49,Female,E,180+,,iqnwaih
18896,Mobilicorpus,20-29,Male,E,180+,,vyrwfxe
21291,Mobilicorpus,20-29,Female,E,0-29,,luwopuc
22542,Mobilicorpus,20-29,Female,E,0-29,,hzfggza
22773,Mobilicorpus,30-39,Female,E,30-59,,bgymbhk
23237,Mobilicorpus,20-29,Male,E,0-29,,ixqdmkd
27068,Mobilicorpus,20-29,Male,E,60-89,,giwjvgv
27099,Mobilicorpus,20-29,Female,E,60-89,,zlhbgad
27154,Mobilicorpus,20-29,Male,E,90-119,,srifjrp
27144,Aparecium,30-39,Male,E,30-59,,dmadoer
27146,Aparecium,30-39,Male,E,0-29,,dvdwhde
27073,Mobilicorpus,40-49,,E,30-59,,afxbycy
27076,Mobilicorpus,20-29,Male,E,60-89,,ljpuisr
27080,Mobilicorpus,20-29,Female,E,0-29,,okhiyux
27084,Mobilicorpus,20-29,Male,E,150-179,,spfqmhr
27089,Mobilicorpus,30-39,Male,E,180+,,saxqkix
27130,Mobilicorpus,20-29,Female,E,30-59,,xiwltog
27139,Mobilicorpus,30-39,Male,E,180+,,nyttxje
27168,Mobilicorpus,30-39,Female,E,180+,,yuvjcrs
27169,Mobilicorpus,30-39,Male,E,180+,,exjwuje
27173,Mobilicorpus,50-59,Female,E,0-29,,ixitsrm
27181,Mobilicorpus,20-29,Female,E,60-89,,fxglrzr
27186,Mobilicorpus,30-39,Male,E,150-179,,lxvuxio
27312,Mobilicorpus,20-29,Male,E,30-59,,nidngmw
15118,Mobilicorpus,20-29,Female,E,180+,,kukdysu
27098,Aparecium,20-29,Male,E,90-119,,kdpaucz
27109,Aparecium,20-29,Female,E,180+,,dqovgni
27143,Aparecium,40-49,Male,E,60-89,,sxhdtod
27185,Aparecium,30-39,Female,E,30-59,,xmdnihq
27134,Mobilicorpus,30-39,Female,E,150-179,,fslkkzk
27167,Mobilicorpus,30-39,Male,E,30-59,,jktbnnk
27183,Aparecium,30-39,Female,E,90-119,,rwjgxzo
25714,Mobilicorpus,30-39,Female,E,30-59,,rsgyjie
27085,Mobilicorpus,20-29,Male,E,0-29,,gscqizd
27157,Mobilicorpus,20-29,Female,E,180+,,iivgizd
19413,Confringo,20-29,Male,E,30-59,,ppzsmhf
14443,Duro,30-39,Female,E,150-179,,znotmcp
22245,Confringo,50-59,Female,E,120-149,,cvcwuve
24233,Impedimenta,20-29,Male,E,30-59,,hysisgr
22648,Confringo,50-59,Male,E,30-59,,ldhhonb
20222,Aparecium,40-49,,E,120-149,,tcwtxxb
15381,Impedimenta,40-49,Male,E,30-59,,sxesyrn
17395,Aparecium,20-29,Female,E,90-119,,gvfbylz
11062,Duro,50-59,Female,E,90-119,,vpnnbfs
17110,Duro,30-39,Male,E,60-89,,yxzjyih
11326,Impedimenta,40-49,Female,E,150-179,,mmtysfr
27986,Confringo,20-29,Female,E,180+,,mfwkyky
13488,Defodio,20-29,Female,E,90-119,,wkpscuw
19277,Sonorus,40-49,Female,E,90-119,,kpajdqs
20203,Defodio,40-49,Male,E,30-59,,inrzgry
22104,Sonorus,30-39,Male,E,90-119,,ijdcqrf
22142,Confringo,30-39,Male,E,90-119,,tsuneto
12067,Locomotor Mortis,50-59,Male,E,30-59,,duhnyjg
22136,Meteolojinx Recanto,30-39,Male,E,60-89,,pstxytu
26629,Defodio,50-59,Male,E,0-29,,rsqxadz
22981,Impedimenta,40-49,Male,E,0-29,,ipiwxzt
20418,Duro,50-59,Female,E,90-119,,hdccjlc
10567,Duro,50-59,Male,E,30-59,,lxnjcjb
13779,Wingardium Leviosa,50-59,Male,E,30-59,,fkttmlv
18512,Duro,40-49,Female,E,30-59,,xgrhfjh
15528,Mobilicorpus,40-49,Female,E,30-59,,ublpgjf
16968,Mobilicorpus,30-39,Male,E,60-89,,annxnpq
18641,Liberacorpus,60>,Female,E,180+,,jwnqbuy
21319,Fidelius Charm,50-59,Female,E,60-89,,xekmtzv
25504,Impedimenta,50-59,Female,E,180+,,spywwet
20395,Defodio,40-49,Male,E,0-29,,ljnqzlw
23074,Impedimenta,50-59,Female,E,180+,,dtyglgh
24616,Impedimenta,40-49,Male,E,150-179,,xvzntil
50427,Mobilicorpus,40-49,Male,E,30-59,,qqevlep
28166,Prior Incantato,60>,Female,E,120-149,,mumirqn
25777,Specialis Revelio,50-59,Female,E,0-29,,ckolnkz
20658,Mobilicorpus,40-49,Male,E,30-59,,fuywdbn
22772,Mobilicorpus,20-29,Female,E,30-59,,qkmgeiq
23332,Mobilicorpus,20-29,Male,E,30-59,,bfcajdx
21502,Liberacorpus,50-59,Male,E,120-149,,dnhlmyf
15751,Locomotor Mortis,30-39,Male,E,30-59,,joactyj
28581,Mobilicorpus,50-59,Male,E,0-29,,uwxgsxc
10750,Meteolojinx Recanto,40-49,Female,E,0-29,,dlnewma
12665,Meteolojinx Recanto,40-49,Female,E,120-149,,smbjuxv
23647,Mobilicorpus,20-29,Female,E,0-29,,vbeheqq
17739,Confringo,40-49,Male,E,30-59,,cxrmbpu
22112,Sonorus,50-59,Male,E,60-89,,kifhgym
20006,Locomotor Mortis,20-29,Male,E,180+,,stlplvn
16958,Defodio,60>,Female,E,30-59,,nmwdhhn
18898,Mobilicorpus,20-29,Female,E,180+,,bekprqa
25304,Liberacorpus,50-59,Male,E,30-59,,jmfxxjt
26015,Liberacorpus,50-59,Female,E,60-89,,oifiroa
10728,Duro,50-59,Female,E,30-59,,syuofui
27920,Defodio,50-59,Male,E,120-149,,xubzljy
23948,Confringo,40-49,Female,E,30-59,,yenkpuh
50557,Confringo,60>,Female,E,30-59,,mbqiwyn
15211,Mobilicorpus,20-29,Male,E,30-59,,emzqkuo
27183,Mobilicorpus,30-39,Female,E,90-119,,scftlbg
27318,Mobilicorpus,50-59,Female,E,30-59,,ncrujfx
27098,Mobilicorpus,20-29,Male,E,150-179,,wjtdwlj
27109,Mobilicorpus,20-29,Female,E,180+,,hwlchjn
27143,Mobilicorpus,40-49,Male,E,30-59,,llotfzq
27146,Mobilicorpus,30-39,Male,E,30-59,,bsbogdz
17111,Mobilicorpus,30-39,Male,E,0-29,,tzoxmzy
23790,Mobilicorpus,30-39,Male,E,30-59,,lvycfru
18727,Specialis Revelio,30-39,Male,E,120-149,,vpxcvtx
15049,Specialis Revelio,20-29,Female,E,30-59,,unqvptv
27786,Mobilicorpus,50-59,Female,E,30-59,,rlgmtrf
50118,Impedimenta,30-39,Female,E,60-89,,kjvlymp
18467,Defodio,30-39,Female,E,30-59,,pxdfydo
19312,Mobilicorpus,20-29,Male,E,120-149,,zfjoibh
17110,Duro,30-39,Male,E,30-59,,vikfrzz
50346,Liberacorpus,30-39,Female,E,120-149,,nswkzal
26149,Confringo,50-59,Female,E,150-179,,jqolsti
18955,Mobilicorpus,20-29,Male,E,90-119,,licwkty
18622,Liberacorpus,60>,Female,E,60-89,,uohwepu
18879,Mobilicorpus,30-39,Male,E,0-29,,claepfv
15139,Mobilicorpus,50-59,Female,E,0-29,,mlteedx
14648,Confringo,30-39,Male,E,120-149,,ktfyyjl
27144,Mobilicorpus,30-39,Male,E,0-29,,bgcasmq
12580,Mobilicorpus,30-39,Female,E,60-89,,plitweq
23788,Mobilicorpus,20-29,Female,E,0-29,,ilqqdve
17455,Impedimenta,50-59,Male,E,60-89,,tpvdbzw
16509,Mobilicorpus,40-49,Male,E,90-119,,hsggolx
14850,Liberacorpus,30-39,Female,E,30-59,Standing Desk,crwwitu
50423,Mobilicorpus,30-39,Male,E,30-59,,kxhrgww
16730,Mobilicorpus,30-39,Male,E,120-149,,zyhaage
23052,Mobilicorpus,20-29,Female,E,180+,,rzdtrwj
23583,Reducto,50-59,Male,E,30-59,,bqlwnnc
26428,Meteolojinx Recanto,50-59,Female,E,0-29,,nwwtesq
23531,Confringo,20-29,Male,E,180+,,frifigl
23335,Defodio,60>,Female,E,90-119,,qdilmvt
18949,Impedimenta,60>,Female,E,150-179,,ajadmrl
10902,Liberacorpus,40-49,Female,E,30-59,,zreaejn
13134,Confringo,60>,Male,E,120-149,,xdgkfnp
17545,Duro,20-29,Female,E,60-89,,ykzpqpa
24449,Locomotor Mortis,50-59,Male,E,0-29,,uzwzovl
23169,Liberacorpus,50-59,Female,E,0-29,,jncvhvi
19420,Duro,30-39,Female,E,60-89,,bxnkmjk
27322,Confringo,40-49,Male,E,180+,,caxzojb
21887,Fidelius Charm,20-29,Male,E,150-179,,uswdklz
25280,Defodio,60>,Female,E,60-89,,bovvcva
19279,Locomotor Mortis,40-49,,E,150-179,,ultujvh
20702,Liberacorpus,60>,Female,E,0-29,,furrgsh
19322,Impedimenta,60>,Female,E,30-59,,ymwhvqd
27336,Sonorus,20-29,Male,E,0-29,,engknqx
19490,Liberacorpus,60>,Female,E,30-59,,ckvspdh
20434,Aparecium,50-59,Female,E,30-59,,jizvbhd
19280,Liberacorpus,50-59,Male,E,180+,,hozkcix
21945,Deprimo,30-39,Male,E,90-119,,xapjaps
27834,Avada Kedavra,60>,Male,E,60-89,,mlpbpvh
25877,Mobilicorpus,20-29,Male,E,0-29,,ejwbrab
22145,Defodio,50-59,Female,E,0-29,,iadcfup
19942,Confringo,20-29,Female,E,0-29,,jkqctri
23532,Confringo,50-59,Female,E,30-59,,pejczgy
22026,Impedimenta,20-29,Male,E,120-149,,wuwwxcy
27330,Mobilicorpus,30-39,Female,E,60-89,,mbswedt
26803,Duro,40-49,Male,E,180+,,zkzfmdd
27889,Locomotor Mortis,30-39,Female,E,180+,,qzdolvd
26890,Mobilicorpus,40-49,,E,30-59,,uonqewr
26910,Mobilicorpus,30-39,Male,E,60-89,,pvnytpg
27319,Mobilicorpus,20-29,Male,E,90-119,,sxgmeyr
27324,Mobilicorpus,30-39,Male,E,60-89,,hjwlvtp
