Username,Team,Age_Range,Gender,Grade,Travel_Time,Special_Feature,Password
18221,Impedimenta,30-39,Female,E,60-89,,cfgycnv
15200,Defodio,20-29,Female,E,30-59,,gmtcklf
24323,Impedimenta,20-29,Female,E,90-119,,xkzwfxs
13898,Confringo,40-49,Female,E,60-89,,imfykxj
17832,Confringo,20-29,Female,E,120-149,,hynwbng
19842,Confringo,20-29,Female,E,180+,,glkzjqk
12714,Confringo,20-29,Male,E,150-179,,wukqfrn
15514,Confringo,40-49,Male,E,150-179,,mjrcnzk
50155,Confringo,30-39,Female,E,150-179,,kqaftoy
20028,Duro,30-39,Male,E,180+,,accvfuh
20724,Duro,40-49,Male,E,30-59,,zqhkgwa
19152,Mobilicorpus,50-59,Female,E,90-119,,bpaiioy
23732,Mobilicorpus,50-59,Female,E,150-179,,pmitlpl
16156,Fidelius Charm,50-59,Female,E,150-179,,qjzrwtq
18455,Fidelius Charm,30-39,Male,E,0-29,,uitgtcv
22134,Mobilicorpus,50-59,Male,E,180+,,bxgbksp
11942,Mobilicorpus,60>,Male,E,180+,,xdqopwz
20419,Defodio,50-59,Female,E,150-179,,txzsawq
23512,Liberacorpus,20-29,Female,E,120-149,,jaqtymy
50550,Liberacorpus,60>,Male,E,120-149,,dkeulny
19873,Fidelius Charm,60>,Male,E,30-59,,fahwgwu
21266,Mobilicorpus,50-59,Female,E,60-89,,nkvktes
12737,Fidelius Charm,20-29,Female,E,150-179,,rnatgqp
13678,Defodio,40-49,Female,E,150-179,,cbgxoca
25897,Deprimo,20-29,Male,E,90-119,,hydpdhi
23020,Aparecium,50-59,Female,E,150-179,,skbgozz
21063,Liberacorpus,30-39,Female,E,60-89,,pnigxgi
15322,Liberacorpus,20-29,Male,E,120-149,,gbobzmy
20738,Liberacorpus,50-59,Male,E,30-59,,dzuuukw
23813,Locomotor Mortis,50-59,Female,E,0-29,,pcnbqbi
19095,Mobilicorpus,30-39,Male,E,60-89,,edbsgbb
19106,Specialis Revelio,50-59,Female,E,180+,,fasgqcj
19729,Confringo,30-39,Female,E,120-149,,smnuthb
20416,Impedimenta,30-39,Male,E,30-59,,vfhpzkr
24352,Impedimenta,20-29,Male,E,180+,,emccaak
27343,Deprimo,50-59,Female,E,120-149,,ourxvaf
13735,Defodio,40-49,Female,E,30-59,,mgltgrc
23229,Defodio,50-59,Female,E,90-119,,eahcfww
20739,Confringo,50-59,Female,E,90-119,,vuqtkfc
19416,Confringo,30-39,Male,E,120-149,,hbsemea
26259,Confringo,50-59,Male,E,180+,,qeacvnj
17586,Duro,20-29,Female,E,30-59,,wcavpyc
21577,Fidelius Charm,30-39,Male,E,0-29,,mqpldam
12642,Locomotor Mortis,40-49,Male,E,30-59,,lponbtk
50560,Reducto,60>,Male,E,0-29,,rbuhtll
15195,Liberacorpus,30-39,Male,E,180+,,bztuoze
12234,Mobilicorpus,50-59,Female,E,60-89,,qqxdmws
26428,Meteolojinx Recanto,50-59,Female,E,60-89,,pmyuyzb
28101,Defodio,30-39,Male,E,30-59,,pkufyac
23021,Defodio,60>,Male,E,60-89,,lbfziny
50177,Defodio,30-39,Female,E,150-179,,oddfjev
18570,Locomotor Mortis,40-49,Male,E,60-89,,hjzwohr
17707,Liberacorpus,30-39,Male,E,60-89,,tvjcldy
25938,Mobilicorpus,50-59,Female,E,30-59,,vvihlzp
13358,Specialis Revelio,60>,Male,E,30-59,,mjoujjy
17190,Confringo,20-29,Female,E,30-59,,mbjqfoe
10522,Defodio,50-59,Female,E,180+,,prumero
15109,Confringo,30-39,Female,E,120-149,,cvouxrf
18089,Mobilicorpus,40-49,,E,60-89,,zvkcebl
13280,Defodio,60>,Male,E,180+,,litsnzz
11391,Defodio,40-49,Female,E,60-89,,mbfifau
13950,Impedimenta,60>,Female,E,60-89,,fztmdrt
15566,Impedimenta,40-49,Female,E,0-29,,rbtjrmu
15345,Confringo,30-39,Female,E,0-29,,hgyjnrv
19046,Defodio,50-59,Male,E,60-89,,mqfovrp
22876,Imperio,20-29,Female,E,60-89,,zaokubf
26466,Mobilicorpus,50-59,Female,E,30-59,,hrvxxhc
23149,Reducto,40-49,Female,E,30-59,,mrtpafc
16776,Confringo,40-49,Male,E,120-149,,uhpfvta
18337,Locomotor Mortis,60>,Male,E,0-29,,hyotoxi
21711,Defodio,40-49,Female,E,60-89,,pmvoghx
25759,Sonorus,40-49,Female,E,90-119,,qqygieb
11312,Locomotor Mortis,60>,Male,E,0-29,,jspciab
19319,Deprimo,50-59,Male,E,30-59,,lkrtmjm
50039,Deprimo,50-59,Male,E,0-29,,rlkjgmt
13679,Meteolojinx Recanto,40-49,Male,E,180+,,huwichr
23991,Meteolojinx Recanto,50-59,Female,E,180+,,gygdzeq
25774,Aparecium,60>,Female,E,60-89,,nkgccih
21133,Avada Kedavra,60>,Female,E,150-179,,erntbtz
16968,Mobilicorpus,20-29,Male,E,150-179,,ycvbikh
22114,Locomotor Mortis,50-59,Male,E,60-89,,oedljjs
20388,Aparecium,50-59,Female,E,180+,,bqwzsqp
18739,Liberacorpus,60>,Female,E,0-29,,twdjbqg
18560,Duro,60>,Female,E,150-179,,wcxadfq
19299,Confringo,60>,Female,E,90-119,,jldszif
22284,Deprimo,40-49,,E,30-59,,wvomyjx
10495,Confringo,50-59,Male,E,180+,,wnudjig
19810,Liberacorpus,50-59,Female,E,0-29,,zllarxr
13231,Locomotor Mortis,60>,Female,E,180+,,cryqrgr
19716,Confringo,30-39,Male,E,180+,,cfuajfg
13146,Confringo,40-49,Female,E,30-59,,ctelabq
23371,Meteolojinx Recanto,50-59,Female,E,60-89,,uslqvfd
18164,Protego Totalum,60>,Female,E,30-59,,rphoacu
20026,Impedimenta,40-49,Female,E,120-149,,yhmmgvu
20654,Aparecium,50-59,Male,E,0-29,,gvmmgaf
25817,Defodio,20-29,Male,E,90-119,,wvxapsq
26567,Duro,40-49,Male,E,0-29,,feqwacj
11606,Confringo,60>,Female,E,180+,,vskpvcq
20653,Duro,40-49,Male,E,0-29,,wxzsblb
13431,Imperio,40-49,Female,E,60-89,,sgnrubf
28504,Mobilicorpus,30-39,Female,E,120-149,,vgvavhl
13077,Mobilicorpus,40-49,Female,E,0-29,,qajjbmc
27476,Liberacorpus,50-59,Male,E,120-149,,bvxzwum
18066,Duro,60>,Female,E,180+,,btujweu
23115,Meteolojinx Recanto,30-39,Female,E,180+,,cvqfeve
25777,Specialis Revelio,50-59,Female,E,150-179,,wfeivgk
25744,Liberacorpus,50-59,Female,E,90-119,,futbglx
14246,Duro,40-49,Female,E,150-179,,uwaomaz
14204,Impedimenta,50-59,Female,E,150-179,,maeolyi
13609,Defodio,60>,Female,E,180+,,faxtdug
21506,Mobilicorpus,50-59,Female,E,180+,,mndflmu
50109,Liberacorpus,30-39,Male,E,150-179,,ffnmwkw
24117,Liberacorpus,50-59,Female,E,180+,,pwzahtr
18128,Liberacorpus,60>,Female,E,30-59,,spjhgib
16590,Confringo,20-29,Female,E,120-149,,pmcucft
13537,Confringo,30-39,Female,E,60-89,,sjuulpy
28708,Confringo,50-59,Male,E,30-59,,uetexdn
20971,Confringo,30-39,Female,E,150-179,,nsdkkqr
10002,Sonorus,60>,Female,E,60-89,,hgdrylo
25629,Mobilicorpus,<20,Male,E,30-59,,mkpfvrh
25880,Mobilicorpus,40-49,Male,E,150-179,,abulces
19435,Duro,60>,Female,E,180+,,lhdhurm
20035,Mobilicorpus,50-59,Male,E,60-89,,hedavuu
10031,Confringo,60>,Female,E,30-59,,noniqqb
27333,Confringo,40-49,Male,E,30-59,,ptebdnu
18069,Locomotor Mortis,60>,Female,E,0-29,,oqjclen
18207,Confringo,20-29,Male,E,180+,,pawdklk
21175,Meteolojinx Recanto,50-59,Female,E,60-89,,uxbngbv
15074,Liberacorpus,40-49,Male,E,30-59,,iyhffxe
24423,Aparecium,50-59,Female,E,120-149,,wqaqiub
18190,Confringo,20-29,Male,E,180+,,qcxybhc
26202,Defodio,50-59,Female,E,60-89,,wbfwssy
50589,Mobilicorpus,60>,Female,E,180+,,ngypagl
13742,Mobilicorpus,50-59,Male,E,180+,,pxvnsoq
23569,Mobilicorpus,20-29,Male,E,60-89,,htsfkap
19353,Mobilicorpus,50-59,Male,E,60-89,,zvnhbkk
18874,Mobilicorpus,40-49,Female,E,180+,,shlyklb
18896,Mobilicorpus,20-29,Male,E,180+,,mmppuud
21291,Mobilicorpus,20-29,Female,E,0-29,,oqbbgon
22542,Mobilicorpus,20-29,Female,E,0-29,,cyuprwc
22773,Mobilicorpus,30-39,Female,E,30-59,,birrmbk
23237,Mobilicorpus,20-29,Male,E,0-29,,cheqlos
27068,Mobilicorpus,20-29,Male,E,60-89,,zbplfaa
27099,Mobilicorpus,20-29,Female,E,60-89,,pjxgssx
27154,Mobilicorpus,20-29,Male,E,90-119,,btdwqcd
27144,Aparecium,30-39,Male,E,30-59,,dutjjeh
27146,Aparecium,30-39,Male,E,0-29,,ebpjdtl
27073,Mobilicorpus,40-49,,E,30-59,,qblnakh
27076,Mobilicorpus,20-29,Male,E,60-89,,laasdlq
27080,Mobilicorpus,20-29,Female,E,0-29,,cryyjhd
27084,Mobilicorpus,20-29,Male,E,150-179,,wanaayv
27089,Mobilicorpus,30-39,Male,E,180+,,rhljohb
27130,Mobilicorpus,20-29,Female,E,30-59,,fjesltc
27139,Mobilicorpus,30-39,Male,E,180+,,ypypejg
27168,Mobilicorpus,30-39,Female,E,180+,,gosgqdg
27169,Mobilicorpus,30-39,Male,E,180+,,egnmhsg
27173,Mobilicorpus,50-59,Female,E,0-29,,owiswuy
27181,Mobilicorpus,20-29,Female,E,60-89,,aknxqch
27186,Mobilicorpus,30-39,Male,E,150-179,,bqcyqnd
27312,Mobilicorpus,20-29,Male,E,30-59,,onwmkuv
15118,Mobilicorpus,20-29,Female,E,180+,,gqdpaiq
27098,Aparecium,20-29,Male,E,90-119,,enyrmfg
27109,Aparecium,20-29,Female,E,180+,,kjoemnh
27143,Aparecium,40-49,Male,E,60-89,,fiqstne
27185,Aparecium,30-39,Female,E,30-59,,csqolkg
27134,Mobilicorpus,30-39,Female,E,150-179,,gchdgei
27167,Mobilicorpus,30-39,Male,E,30-59,,dtxqgrj
27183,Aparecium,30-39,Female,E,90-119,,dcgjrjf
25714,Mobilicorpus,30-39,Female,E,30-59,,nsslpri
27085,Mobilicorpus,20-29,Male,E,0-29,,nnhuhei
27157,Mobilicorpus,20-29,Female,E,180+,,irpmlyb
19413,Confringo,20-29,Male,E,30-59,,vscyrqy
14443,Duro,30-39,Female,E,150-179,,hetleic
22245,Confringo,50-59,Female,E,120-149,,bqanhxf
24233,Impedimenta,20-29,Male,E,30-59,,ezbzuba
22648,Confringo,50-59,Male,E,30-59,,hbewlkv
20222,Aparecium,40-49,,E,120-149,,sjemfic
15381,Impedimenta,40-49,Male,E,30-59,,bevkrip
17395,Aparecium,20-29,Female,E,90-119,,wmvinxi
11062,Duro,50-59,Female,E,90-119,,ridlwxv
17110,Duro,30-39,Male,E,60-89,,mjbqpxp
11326,Impedimenta,40-49,Female,E,150-179,,ijehmyx
27986,Confringo,20-29,Female,E,180+,,ljhnfve
13488,Defodio,20-29,Female,E,90-119,,uewwvkv
19277,Sonorus,40-49,Female,E,90-119,,pkhjdsi
20203,Defodio,40-49,Male,E,30-59,,jtmlptd
22104,Sonorus,30-39,Male,E,90-119,,kvzjiom
22142,Confringo,30-39,Male,E,90-119,,ytqgiew
12067,Locomotor Mortis,50-59,Male,E,30-59,,gnghfto
22136,Meteolojinx Recanto,30-39,Male,E,60-89,,fbrmdhu
26629,Defodio,50-59,Male,E,0-29,,mvegauz
22981,Impedimenta,40-49,Male,E,0-29,,phgilpc
20418,Duro,50-59,Female,E,90-119,,wkqeqgp
10567,Duro,50-59,Male,E,30-59,,nrtlpar
13779,Wingardium Leviosa,50-59,Male,E,30-59,,ehtwepn
18512,Duro,40-49,Female,E,30-59,,ykfndvk
15528,Mobilicorpus,40-49,Female,E,30-59,,mfezswm
16968,Mobilicorpus,30-39,Male,E,60-89,,cszvbcd
18641,Liberacorpus,60>,Female,E,180+,,izkhcgu
21319,Fidelius Charm,50-59,Female,E,60-89,,siuuogu
25504,Impedimenta,50-59,Female,E,180+,,bheszss
20395,Defodio,40-49,Male,E,0-29,,cfjvkqt
23074,Impedimenta,50-59,Female,E,180+,,kfkocmd
24616,Impedimenta,40-49,Male,E,150-179,,vxanfxy
50427,Mobilicorpus,40-49,Male,E,30-59,,ykvavzx
28166,Prior Incantato,60>,Female,E,120-149,,opcktzz
25777,Specialis Revelio,50-59,Female,E,0-29,,tftnxjq
20658,Mobilicorpus,40-49,Male,E,30-59,,pmgtyat
22772,Mobilicorpus,20-29,Female,E,30-59,,qdkrjal
23332,Mobilicorpus,20-29,Male,E,30-59,,mmwrtqn
21502,Liberacorpus,50-59,Male,E,120-149,,utfhnqv
15751,Locomotor Mortis,30-39,Male,E,30-59,,rbflned
28581,Mobilicorpus,50-59,Male,E,0-29,,jmxykwr
10750,Meteolojinx Recanto,40-49,Female,E,0-29,,grcdntu
12665,Meteolojinx Recanto,40-49,Female,E,120-149,,utezdjz
23647,Mobilicorpus,20-29,Female,E,0-29,,tlzcrcj
17739,Confringo,40-49,Male,E,30-59,,eqicprr
22112,Sonorus,50-59,Male,E,60-89,,qyrnvzh
20006,Locomotor Mortis,20-29,Male,E,180+,,eljcnho
16958,Defodio,60>,Female,E,30-59,,nwhsllq
18898,Mobilicorpus,20-29,Female,E,180+,,jxohtnp
25304,Liberacorpus,50-59,Male,E,30-59,,txehmrg
26015,Liberacorpus,50-59,Female,E,60-89,,cqvnfme
10728,Duro,50-59,Female,E,30-59,,psticsn
27920,Defodio,50-59,Male,E,120-149,,escnqay
23948,Confringo,40-49,Female,E,30-59,,msgndfg
50557,Confringo,60>,Female,E,30-59,,hnarwrm
15211,Mobilicorpus,20-29,Male,E,30-59,,lehocch
27183,Mobilicorpus,30-39,Female,E,90-119,,olvlctl
27318,Mobilicorpus,50-59,Female,E,30-59,,dnohvdk
27098,Mobilicorpus,20-29,Male,E,150-179,,wrvrefc
27109,Mobilicorpus,20-29,Female,E,180+,,xywbmku
27143,Mobilicorpus,40-49,Male,E,30-59,,okrtmsh
27146,Mobilicorpus,30-39,Male,E,30-59,,cimrqmz
17111,Mobilicorpus,30-39,Male,E,0-29,,yeflmoq
23790,Mobilicorpus,30-39,Male,E,30-59,,xamqbxl
18727,Specialis Revelio,30-39,Male,E,120-149,,hxuhrcl
15049,Specialis Revelio,20-29,Female,E,30-59,,cilpmwr
27786,Mobilicorpus,50-59,Female,E,30-59,,bbluwpe
50118,Impedimenta,30-39,Female,E,60-89,,iwiigwy
18467,Defodio,30-39,Female,E,30-59,,xmjljju
19312,Mobilicorpus,20-29,Male,E,120-149,,caokdye
17110,Duro,30-39,Male,E,30-59,,dwsdufq
50346,Liberacorpus,30-39,Female,E,120-149,,csgualg
26149,Confringo,50-59,Female,E,150-179,,vxywtop
18955,Mobilicorpus,20-29,Male,E,90-119,,rqjprdw
18622,Liberacorpus,60>,Female,E,60-89,,flaeigr
18879,Mobilicorpus,30-39,Male,E,0-29,,uwddxhl
15139,Mobilicorpus,50-59,Female,E,0-29,,stvdurb
14648,Confringo,30-39,Male,E,120-149,,jyizoja
27144,Mobilicorpus,30-39,Male,E,0-29,,qlbngsc
12580,Mobilicorpus,30-39,Female,E,60-89,,eyoqzck
23788,Mobilicorpus,20-29,Female,E,0-29,,edxokkn
17455,Impedimenta,50-59,Male,E,60-89,,piehfyj
16509,Mobilicorpus,40-49,Male,E,90-119,,wezfhcr
14850,Liberacorpus,30-39,Female,E,30-59,Standing Desk,izoigyv
50423,Mobilicorpus,30-39,Male,E,30-59,,ntraaed
16730,Mobilicorpus,30-39,Male,E,120-149,,spkyegv
23052,Mobilicorpus,20-29,Female,E,180+,,vbqoyfj
23583,Reducto,50-59,Male,E,30-59,,ymxoeda
26428,Meteolojinx Recanto,50-59,Female,E,0-29,,dxvvaqd
23531,Confringo,20-29,Male,E,180+,,jgorjtb
23335,Defodio,60>,Female,E,90-119,,ibzorcz
18949,Impedimenta,60>,Female,E,150-179,,npwjjhe
10902,Liberacorpus,40-49,Female,E,30-59,,swbgido
13134,Confringo,60>,Male,E,120-149,,zeaexko
17545,Duro,20-29,Female,E,60-89,,ajkpvzr
24449,Locomotor Mortis,50-59,Male,E,0-29,,mahqwjl
23169,Liberacorpus,50-59,Female,E,0-29,,raaeqlx
19420,Duro,30-39,Female,E,60-89,,qevoexi
27322,Confringo,40-49,Male,E,180+,,dabsxuu
21887,Fidelius Charm,20-29,Male,E,150-179,,fqocmig
25280,Defodio,60>,Female,E,60-89,,dopowis
19279,Locomotor Mortis,40-49,,E,150-179,,zhfatgx
20702,Liberacorpus,60>,Female,E,0-29,,evjeeek
19322,Impedimenta,60>,Female,E,30-59,,ilughen
27336,Sonorus,20-29,Male,E,0-29,,bkrfafx
19490,Liberacorpus,60>,Female,E,30-59,,lsntaai
20434,Aparecium,50-59,Female,E,30-59,,bkbglpt
19280,Liberacorpus,50-59,Male,E,180+,,dtwuvub
21945,Deprimo,30-39,Male,E,90-119,,funawnv
27834,Avada Kedavra,60>,Male,E,60-89,,kjjcbtu
25877,Mobilicorpus,20-29,Male,E,0-29,,frldkhv
22145,Defodio,50-59,Female,E,0-29,,tsowacp
19942,Confringo,20-29,Female,E,0-29,,rztrqwc
23532,Confringo,50-59,Female,E,30-59,,knrbfbs
22026,Impedimenta,20-29,Male,E,120-149,,vmjybqc
27330,Mobilicorpus,30-39,Female,E,60-89,,jcuelnd
26803,Duro,40-49,Male,E,180+,,saraiar
27889,Locomotor Mortis,30-39,Female,E,180+,,uyhjyxw
26890,Mobilicorpus,40-49,,E,30-59,,vvaetkl
26910,Mobilicorpus,30-39,Male,E,60-89,,qksepao
27319,Mobilicorpus,20-29,Male,E,90-119,,ojtcogn
27324,Mobilicorpus,30-39,Male,E,60-89,,jhltixg
27328,Mobilicorpus,40-49,Female,E,120-149,,swwwvon
27385,Mobilicorpus,20-29,Female,E,30-59,,yphlkyn
27393,Mobilicorpus,40-49,Female,E,60-89,,khlvkwy
26905,Mobilicorpus,20-29,Male,E,120-149,,uplozsb
26908,Mobilicorpus,20-29,Male,E,30-59,,qcgwfnb
27317,Mobilicorpus,20-29,Male,E,180+,,ingpgne
27376,Mobilicorpus,20-29,Male,E,180+,,efsdjio
27378,Mobilicorpus,40-49,Female,E,180+,,deymioa
27381,Mobilicorpus,40-49,,E,30-59,,zalhnhe
27434,Mobilicorpus,50-59,Female,E,90-119,,ugyrain
26889,Mobilicorpus,20-29,Male,E,60-89,,fwrfdbz
15191,Mobilicorpus,40-49,Male,E,30-59,,fqefqku
27400,Mobilicorpus,40-49,Male,E,30-59,,xdxuytx
24347,Impedimenta,20-29,Male,E,30-59,,djamvzv
24248,Impedimenta,20-29,Male,E,120-149,,qtfkzqm
11904,Mobilicorpus,60>,Female,E,150-179,,yrwytjw
23920,Impedimenta,20-29,Male,E,30-59,,cdasyse
26447,Mobilicorpus,30-39,Male,E,0-29,,vszvltz
23161,Aparecium,60>,Female,E,90-119,,qewtgzc
17970,Duro,40-49,,E,30-59,,sxourfa
19142,Specialis Revelio,30-39,Female,E,150-179,,utjkfji
12918,Specialis Revelio,50-59,Female,E,30-59,,yfazeso
26531,Imperio,50-59,Male,E,60-89,,rshehnf
18951,Mobilicorpus,20-29,Male,E,150-179,,bbssetz
19281,Confringo,30-39,Male,E,30-59,,fsimsie
27963,Defodio,30-39,Female,E,30-59,,gmglqtr
26314,Mobilicorpus,50-59,Female,E,60-89,,maczyuh
27469,Mobilicorpus,40-49,Female,E,60-89,,rkqsonz
27480,Mobilicorpus,20-29,Male,E,30-59,,iwtcgei
15106,Defodio,30-39,Female,E,60-89,,jgrrexk
21771,Specialis Revelio,60>,Male,E,150-179,,ruhnmfg
19742,Mobilicorpus,50-59,Female,E,120-149,,jhacpxd
18211,Liberacorpus,60>,Female,E,60-89,,farsued
18788,Mobilicorpus,40-49,Male,E,30-59,,jfksspu
18632,Confringo,30-39,Male,E,60-89,,fbrdhjo
19797,Confringo,30-39,Female,E,90-119,,ibxched
25033,Confringo,30-39,Female,E,0-29,,advfkdw
10963,Confringo,50-59,Female,E,0-29,,urosukm
15095,Locomotor Mortis,30-39,Female,E,60-89,,auvljey
27527,Duro,30-39,Female,E,150-179,,wntnqfw
15653,Defodio,40-49,Male,E,30-59,,ngeuhui
17004,Locomotor Mortis,40-49,Male,E,30-59,,htkldck
15795,Defodio,30-39,Female,E,0-29,,duoeruo
18774,Aparecium,60>,Female,E,60-89,,zpdoxzx
15243,Duro,50-59,Female,E,90-119,,crieuvi
27412,Confringo,30-39,Male,E,60-89,,qzbewea
27367,Mobilicorpus,50-59,Male,E,30-59,,opxcqqu
27379,Mobilicorpus,20-29,Male,E,180+,,wsulxth
27415,Mobilicorpus,30-39,Male,E,150-179,,afvzpng
27437,Mobilicorpus,50-59,Male,E,0-29,,vktddic
27459,Mobilicorpus,30-39,Male,E,150-179,,xqtqeqr
27390,Mobilicorpus,20-29,Female,E,60-89,,xumcbnp
27431,Mobilicorpus,40-49,,E,180+,,nvklcur
27436,Mobilicorpus,20-29,Female,E,90-119,,bfihjtn
26912,Mobilicorpus,20-29,Male,E,60-89,,radnyjk
27380,Mobilicorpus,30-39,Female,E,180+,,dhhcvmr
26888,Mobilicorpus,<20,Male,E,30-59,,egjzfnz
27416,Mobilicorpus,20-29,Female,E,150-179,,dxdzoke
27442,Mobilicorpus,30-39,Female,E,60-89,,yqnrjme
27443,Mobilicorpus,20-29,Male,E,120-149,,emodqhz
27444,Mobilicorpus,40-49,Female,E,120-149,,nyasejn
27452,Mobilicorpus,20-29,Male,E,0-29,,qeinrlx
27489,Mobilicorpus,50-59,Female,E,120-149,,aigkdie
25924,Mobilicorpus,20-29,Male,E,0-29,,stckgmd
27258,Mobilicorpus,50-59,Male,E,120-149,,trblplh
10999,Specialis Revelio,50-59,Female,E,60-89,,ytffscb
20376,Defodio,50-59,Female,E,120-149,,vchvvuu
12643,Duro,20-29,Female,E,60-89,,yullceg
27555,Fidelius Charm,20-29,Female,E,60-89,,gvauvfa
27557,Fidelius Charm,20-29,Female,E,120-149,,trinwzy
23034,Mobilicorpus,50-59,Male,E,60-89,,gxecsth
27463,Mobilicorpus,20-29,Female,E,90-119,,zjpmrcq
27496,Mobilicorpus,40-49,Male,E,30-59,,brzshof
27504,Mobilicorpus,20-29,Female,E,30-59,,xlmxrur
27514,Mobilicorpus,20-29,Male,E,150-179,,hwlojjd
27536,Mobilicorpus,20-29,Male,E,180+,,pahepni
27539,Mobilicorpus,20-29,Female,E,150-179,,huudhag
15300,Mobilicorpus,20-29,Male,E,30-59,,wrtfoyg
27460,Mobilicorpus,20-29,Female,E,60-89,,liphrzf
27461,Mobilicorpus,30-39,Female,E,60-89,,requeac
27491,Mobilicorpus,20-29,Female,E,90-119,,kbwcoiz
27494,Mobilicorpus,30-39,Male,E,30-59,,zydumgc
27500,Mobilicorpus,20-29,Female,E,30-59,,exaqlyk
27511,Mobilicorpus,50-59,Male,E,60-89,,usbkwpn
27520,Mobilicorpus,40-49,Male,E,0-29,,eixphaf
27524,Mobilicorpus,30-39,Female,E,0-29,,nuyrzqq
27526,Mobilicorpus,20-29,Female,E,150-179,,pzkvkwx
27533,Mobilicorpus,30-39,Female,E,30-59,,ocvhrar
27550,Mobilicorpus,20-29,Female,E,180+,,qweawkc
27552,Mobilicorpus,30-39,Male,E,150-179,,hyqeedf
27872,Mobilicorpus,30-39,Female,E,120-149,,plhnaxq
27885,Mobilicorpus,50-59,Male,E,0-29,,gkmvpzn
27891,Mobilicorpus,20-29,Male,E,60-89,,blieiyd
27537,Mobilicorpus,40-49,Female,E,30-59,,emrjhvb
12207,Confringo,40-49,Female,E,60-89,,efqzlqn
10230,Mobilicorpus,40-49,Male,E,30-59,,fbcbjxc
18965,Confringo,30-39,Female,E,30-59,,zdkkonx
18626,Confringo,20-29,Female,E,30-59,,xhklnlv
19457,Duro,30-39,Female,E,60-89,,aelyguw
19756,Meteolojinx Recanto,30-39,Female,E,30-59,,axfoysk
11931,Duro,50-59,Female,E,90-119,,bpgvrmu
24744,Fidelius Charm,50-59,Female,E,60-89,,wultjzr
50061,Defodio,30-39,Male,E,150-179,,chzvzxp
10511,Confringo,40-49,Female,E,30-59,,akslanz
27670,Fidelius Charm,30-39,Male,E,30-59,,scckssw
27876,Fidelius Charm,30-39,Male,E,120-149,,zlwnedw
27562,Fidelius Charm,20-29,Female,E,30-59,,eipzeac
27564,Fidelius Charm,30-39,Male,E,30-59,,apwatdk
27681,Mobilicorpus,20-29,Male,E,60-89,,ezrrqgq
27684,Mobilicorpus,20-29,Male,E,60-89,,ufhfelh
27718,Mobilicorpus,20-29,Male,E,30-59,,puafeyk
27781,Mobilicorpus,20-29,Male,E,60-89,,ghomkaw
27669,Mobilicorpus,40-49,Male,E,0-29,,hdksejn
27673,Mobilicorpus,20-29,Male,E,150-179,,tzeetmp
27685,Mobilicorpus,30-39,Female,E,150-179,,yeowsrq
27688,Mobilicorpus,30-39,Male,E,0-29,,tmqdgue
27714,Mobilicorpus,20-29,Male,E,180+,,ccatxyl
27716,Mobilicorpus,20-29,Female,E,90-119,,kyeavtb
27738,Nox,30-39,Male,E,120-149,,nnndhew
27559,Fidelius Charm,20-29,Male,E,90-119,,vtewykg
15739,Meteolojinx Recanto,30-39,Female,E,60-89,,jtrikdu
27562,Mobilicorpus,20-29,Female,E,0-29,,ifysgik
27564,Mobilicorpus,30-39,Male,E,0-29,,zmcjcdm
27164,Aparecium,50-59,Female,E,180+,,mgvqgmw
12520,Mobilicorpus,50-59,Female,E,120-149,,bhanvdd
27185,Mobilicorpus,30-39,Female,E,90-119,,ixavaec
27559,Locomotor Mortis,20-29,Male,E,30-59,,exjxoed
14246,Fidelius Charm,40-49,Female,E,180+,,xtxnkzy
12742,Mobilicorpus,20-29,Female,E,30-59,,csrwbgy
18054,Imperio,30-39,Female,E,30-59,,oemjdaa
27670,Mobilicorpus,30-39,Male,E,30-59,,fkrmsqp
26745,Mobilicorpus,40-49,Male,E,180+,,qnwfygp
25966,Aparecium,50-59,Female,E,60-89,,fmgafvu
20516,Mobilicorpus,30-39,Female,E,150-179,,knpeona
21123,Fidelius Charm,40-49,Male,E,30-59,,cjyalwn
23920,Sonorus,20-29,Male,E,0-29,,dvcpcnv
23790,Duro,30-39,Male,E,0-29,,skautdf
22909,Fidelius Charm,30-39,Male,E,30-59,,nhcphxt
16952,Impedimenta,40-49,Male,E,180+,,dqlvton
27876,Duro,30-39,Male,E,60-89,,cynuwbg
27555,Confringo,20-29,Female,E,30-59,,rahcknj
22820,Mobilicorpus,20-29,Male,E,90-119,,nwmbzjy
50074,Mobilicorpus,30-39,Male,E,30-59,,arhxany
22997,Mobilicorpus,20-29,Female,E,150-179,,jailbqs
22585,Mobilicorpus,30-39,Male,E,150-179,,skbelco
23512,Mobilicorpus,20-29,Female,E,60-89,,qbiafah
17707,Mobilicorpus,30-39,Male,E,150-179,,rqjtkkg
20055,Duro,30-39,Male,E,30-59,,tpmbftj
15021,Mobilicorpus,30-39,Male,E,0-29,,wubyyuk
14630,Mobilicorpus,20-29,Male,E,60-89,,fziqydz
19146,Locomotor Mortis,30-39,Male,E,30-59,,fyvrqkm
27557,Duro,20-29,Female,E,30-59,,paebrwz
12494,Specialis Revelio,50-59,Male,E,180+,,gjlfrcs
27847,Mobilicorpus,20-29,Male,E,180+,,deedhkm
27627,Sonorus,20-29,Female,E,60-89,,dlsiysb
27843,Mobilicorpus,30-39,Female,E,0-29,,gxoyspp
20930,Mobilicorpus,20-29,Female,E,30-59,,iruynyb
